,Unnamed: 0,Date,Total tested,Total cases,Total deaths,Total recovered,Newly tested,New cases,New deaths,Newly recovered,Days since first confirmed cases,Positivity rate,Positivity rate SMA7,Death case ratio,Cases Normalised,Tests Normalised,Daily Tests SMA3,Daily Cases SMA3,Daily Deaths SMA3,Daily Tests SMA7,Daily Cases SMA7,Daily Deaths SMA7,Daily Recoveries SMA7
216,216,2020-10-12,2084222.0,379738.0,5555.0,294391.0,13227.0,1472.0,31.0,1531.0,218,0.11128751795569668,0.11621566385761332,0.014628507023263407,0.0010123497035507203,0.0015388037513911126,11184.333333333334,1289.3333333333333,26.0,11835.285714285714,1372.2857142857142,25.714285714285715,1601.2857142857142
217,217,2020-10-13,2094037.0,381275.0,5577.0,295873.0,13815.0,1537.0,22.0,1482.0,219,0.11125588128845458,0.11476283569706218,0.014627237558192905,0.0010570526456232725,0.0016072105409743872,12169.666666666666,1400.6666666666667,25.666666666666668,12045.285714285714,1377.7142857142858,24.571428571428573,1577.142857142857
218,218,2020-10-14,2112448.0,382959.0,5593.0,297449.0,14411.0,1684.0,16.0,1576.0,220,0.11685518007077926,0.11486544437640157,0.01460469658631864,0.0011581500684642752,0.0016765480351778426,13817.666666666666,1564.3333333333333,23.0,12234.285714285714,1401.142857142857,21.857142857142858,1545.4285714285713
219,219,2020-10-15,2126552.0,384559.0,5608.0,299229.0,14104.0,1600.0,15.0,1780.0,221,0.11344299489506524,0.11474019873297547,0.014582937858690083,0.0011003801125551308,0.0016408322453784117,14110.0,1607.0,17.666666666666668,12448.42857142857,1423.857142857143,21.142857142857142,1559.0
220,220,2020-10-16,2140109.0,386086.0,5623.0,300738.0,13577.0,1527.0,15.0,1509.0,222,0.11246961773587685,0.11458736617681532,0.014564112658837669,0.0010501752699198029,0.0015795220785240142,14030.666666666666,1603.6666666666667,15.333333333333334,12780.0,1459.4285714285713,20.857142857142858,1546.5714285714287
221,221,2020-10-17,2151702.0,387295.0,5646.0,302298.0,11573.0,1209.0,23.0,1560.0,223,0.10446729456493563,0.11368502515199899,0.014578034831330123,0.0008314747225494707,0.0013463805711687719,13084.666666666666,1445.3333333333333,17.666666666666668,12882.0,1460.2857142857142,20.857142857142858,1561.857142857143
222,222,2020-10-18,2163568.0,388569.0,5660.0,303972.0,11866.0,1274.0,14.0,1674.0,224,0.1073655823360863,0.11102058126384208,0.01456626750976017,0.0008761776646220229,0.0013804676278828865,12338.666666666666,1336.6666666666667,17.333333333333332,13224.714285714286,1471.857142857143,19.428571428571427,1587.4285714285713
223,223,2020-10-19,2178714.0,390206.0,5681.0,305599.0,15146.0,1637.0,21.0,1627.0,225,0.10808134160834544,0.11056255607136334,0.014558976540596505,0.001125826402657968,0.0017620565221569359,12861.666666666666,1373.3333333333333,19.333333333333332,13498.857142857143,1495.4285714285713,18.0,1601.142857142857
224,224,2020-10-20,2192325.0,391586.0,5699.0,307141.0,13611.0,1380.0,18.0,1542.0,226,0.10138858276394093,0.1091529419964328,0.014553635727528564,0.0009490778470788003,0.0015834775731597818,13541.0,1430.3333333333333,17.666666666666668,13469.714285714286,1473.0,17.428571428571427,1609.7142857142858
225,225,2020-10-21,2206411.0,393131.0,5723.0,308845.0,14086.0,1545.0,24.0,1704.0,227,0.10968337356240239,0.10812839820952183,0.014557488470764199,0.001062554546186048,0.0016387381599830054,14281.0,1520.6666666666667,21.0,13423.285714285714,1453.142857142857,18.571428571428573,1628.0
226,226,2020-10-22,2221369.0,394827.0,5747.0,310532.0,14958.0,1696.0,24.0,1687.0,228,0.11338414226500869,0.10811999069094232,0.014555742135162995,0.0011664029193084386,0.0017401849635826916,14218.333333333334,1540.3333333333333,22.0,13545.285714285714,1466.857142857143,19.857142857142858,1614.7142857142858
227,227,2020-10-23,2235488.0,396413.0,5761.0,312065.0,14119.0,1586.0,14.0,1533.0,229,0.1123309016219279,0.10810017410323533,0.014532823091069163,0.0010907517865702734,0.0016425773165412503,14387.666666666666,1609.0,20.666666666666668,13622.714285714286,1475.2857142857142,19.714285714285715,1618.142857142857
228,228,2020-10-24,2246486.0,397507.0,5780.0,313563.0,10998.0,1094.0,19.0,1498.0,230,0.099472631387525,0.10738665079217667,0.014540624441833728,0.0007523849019595707,0.0012794861765932906,13358.333333333334,1458.6666666666667,19.0,13540.57142857143,1458.857142857143,19.142857142857142,1609.2857142857142
229,229,2020-10-25,2258243.0,398815.0,5803.0,315107.0,11757.0,1308.0,23.0,1544.0,231,0.11125287063026282,0.10794197769134474,0.014550606170780939,0.0008995607420138194,0.001367786777432926,12291.333333333334,1329.3333333333333,18.666666666666668,13525.0,1463.7142857142858,20.428571428571427,1590.7142857142858
230,230,2020-10-26,2271347.0,400251.0,5818.0,316600.0,13758.0,1436.0,15.0,1493.0,232,0.10437563599360372,0.10741259117495305,0.014535878736093102,0.00098759115101823,0.0016005792705556005,12171.0,1279.3333333333333,19.0,13326.714285714286,1435.0,19.571428571428573,1571.5714285714287
231,231,2020-10-27,2283964.0,401586.0,5838.0,318123.0,12617.0,1335.0,20.0,1523.0,233,0.1058096219386542,0.10804416819991211,0.014537359370097563,0.0009181296564131872,0.0014678375241023412,12710.666666666666,1359.6666666666667,19.333333333333332,13184.714285714286,1428.5714285714287,19.857142857142858,1568.857142857143
232,232,2020-10-28,2296321.0,403079.0,5861.0,319733.0,12357.0,1493.0,23.0,1610.0,234,0.120822206037064,0.10963542998200661,0.01454057393215722,0.0010267921925280065,0.0014375896239464715,12910.666666666666,1421.3333333333333,19.333333333333332,12937.714285714286,1421.142857142857,19.714285714285715,1555.4285714285713
233,233,2020-10-29,2310589.0,404760.0,5886.0,321281.0,14268.0,1681.0,25.0,1548.0,235,0.11781609195402298,0.11026856565186581,0.014541950785650756,0.0011560868557532343,0.0016599116900921141,13080.666666666666,1503.0,22.666666666666668,12839.142857142857,1419.0,19.857142857142858,1535.5714285714287
234,234,2020-10-30,2324730.0,406364.0,5905.0,322703.0,14141.0,1604.0,19.0,1422.0,236,0.11342903613605827,0.11042544201102729,0.014531306907107914,0.0011031310628365186,0.001645136754246747,13588.666666666666,1592.6666666666667,22.333333333333332,12842.285714285714,1421.5714285714287,20.571428571428573,1519.7142857142858
235,235,2020-10-31,2336262.0,407684.0,5923.0,324145.0,11532.0,1320.0,18.0,1442.0,237,0.11446409989594172,0.11256708036937253,0.014528409258150922,0.0009078135928579829,0.0013416107099903463,13313.666666666666,1535.0,20.666666666666668,12918.57142857143,1453.857142857143,20.428571428571427,1511.7142857142858
236,236,2020-11-01,2348811.0,409252.0,5941.0,325940.0,12549.0,1568.0,18.0,1795.0,238,0.12495019523468005,0.11452384102714643,0.014516728079520686,0.0010783725103040282,0.001459926534830806,12740.666666666666,1497.3333333333333,18.333333333333332,13031.714285714286,1491.0,19.714285714285715,1547.5714285714287
237,237,2020-11-02,2361702.0,410988.0,5966.0,327901.0,12891.0,1736.0,25.0,1961.0,239,0.13466759754867738,0.11885126410644266,0.014516238916951347,0.0011939124221223168,0.001499714157343527,12324.0,1541.3333333333333,20.333333333333332,12907.857142857143,1533.857142857143,21.142857142857142,1614.4285714285713
238,238,2020-11-03,2375760.0,412647.0,5983.0,329787.0,14061.0,1886.0,17.0,1886.0,240,0.1341298627409146,0.12289701279247986,0.014499075480980112,0.0012970730576743604,0.001635829708044941,13167.0,1730.0,20.0,13114.142857142857,1612.5714285714287,20.714285714285715,1666.2857142857142
239,239,2020-11-04,2389677.0,414164.0,6004.0,331697.0,13914.0,1517.0,21.0,1910.0,241,0.10902687940204112,0.12121196613033373,0.014496672815599618,0.0010432978942163332,0.0016187280106491223,13622.0,1713.0,21.0,13336.57142857143,1616.0,20.428571428571427,1709.142857142857
240,240,2020-11-05,2404902.0,416006.0,6021.0,333588.0,15225.0,1842.0,17.0,1891.0,242,0.12098522167487685,0.12166469894759857,0.014473348942082567,0.0012668126045790942,0.0017712472302812193,14400.0,1748.3333333333333,18.333333333333332,13473.285714285714,1639.0,19.285714285714285,1758.142857142857
241,241,2020-11-06,2417475.0,417475.0,6036.0,335027.0,13521.0,1469.0,15.0,1439.0,243,0.10864581022113749,0.12098138095975275,0.01445835079944907,0.0010102864908396794,0.00157300714618275,14220.0,1609.3333333333333,17.666666666666668,13384.714285714286,1619.7142857142858,18.714285714285715,1760.5714285714287
242,242,2020-11-07,2429842.0,418764.0,6049.0,336568.0,11419.0,1289.0,13.0,1541.0,244,0.11288203870741746,0.12075537221853498,0.014444890200685827,0.0008864937281772272,0.0013284645072302952,13388.333333333334,1533.3333333333333,15.0,13368.57142857143,1615.2857142857142,18.0,1774.7142857142858
243,243,2020-11-08,2442602.0,420238.0,6067.0,338145.0,12760.0,1474.0,18.0,1577.0,245,0.11551724137931034,0.1194078073820536,0.014437057096216906,0.0010137251786914141,0.0014844738691880697,12566.666666666666,1410.6666666666667,15.333333333333334,13398.714285714286,1601.857142857143,18.0,1743.5714285714287
244,244,2020-11-09,2456644.0,421921.0,6092.0,339768.0,14042.0,1683.0,25.0,1623.0,246,0.1198547215496368,0.11729168223933353,0.014438721940837266,0.001157462330893928,0.001633619284572012,12740.333333333334,1482.0,18.666666666666668,13563.142857142857,1594.2857142857142,18.0,1695.2857142857142
245,245,2020-11-10,2470164.0,423620.0,6108.0,341416.0,13520.0,1699.0,16.0,1648.0,247,0.1256656804733728,0.11608251334397039,0.014418582692035315,0.0011684661320194795,0.0015728908081052272,13440.666666666666,1618.6666666666667,19.666666666666668,13485.857142857143,1567.5714285714287,17.857142857142858,1661.2857142857142
246,246,2020-11-11,2484688.0,425353.0,6127.0,343131.0,14524.0,1733.0,19.0,1715.0,248,0.11931974662627376,0.1175529229474322,0.014404506374705245,0.0011918492094112761,0.0016896942379378936,14028.666666666666,1705.0,20.0,13573.0,1598.4285714285713,17.571428571428573,1633.4285714285713
247,247,2020-11-12,2501800.0,427198.0,6140.0,344868.0,17112.0,1845.0,13.0,1737.0,249,0.10781907433380084,0.11567204475584993,0.014372726464075206,0.0012688758172901351,0.00199077718256632,15052.0,1759.0,16.0,13842.57142857143,1598.857142857143,17.0,1611.4285714285713
248,248,2020-11-13,2515339.0,428965.0,6159.0,346387.0,13539.0,1767.0,19.0,1519.0,250,0.1305118546421449,0.11879576538742241,0.014357814740130313,0.0012152322868030725,0.0015751012315781564,15058.333333333334,1781.6666666666667,17.0,13845.142857142857,1641.4285714285713,17.571428571428573,1622.857142857143
249,249,2020-11-14,2527134.0,430496.0,6173.0,347489.0,11795.0,1531.0,14.0,1462.0,251,0.1298007630351844,0.12121272600567483,0.014339273767932804,0.0010529262202011907,0.0013722076243787838,14148.666666666666,1714.3333333333333,15.333333333333334,13898.857142857143,1676.0,17.714285714285715,1611.5714285714287
250,250,2020-11-15,2541194.0,432333.0,6194.0,349542.0,14060.0,1837.0,21.0,1693.0,252,0.1306543385490754,0.1233751684584984,0.014326919296005625,0.0012633739167273595,0.0016357133699674183,13131.333333333334,1711.6666666666667,18.0,14084.57142857143,1727.857142857143,18.142857142857142,1628.142857142857
251,251,2020-11-16,2556962.0,434472.0,6215.0,351146.0,15768.0,2139.0,21.0,1604.0,253,0.1356544901065449,0.1256322782523424,0.01430471929146182,0.0014710706629721404,0.0018344188063759781,13874.333333333334,1835.6666666666667,18.666666666666668,14331.142857142857,1793.0,17.571428571428573,1625.4285714285713
252,252,2020-11-17,2572952.0,436684.0,6254.0,352895.0,15990.0,2212.0,39.0,1749.0,254,0.1383364602876798,0.12744238965438628,0.014321568914821703,0.0015212755056074683,0.00186024585958599,15272.666666666666,2062.6666666666665,27.0,14684.0,1866.2857142857142,20.857142857142858,1639.857142857143
253,253,2020-11-18,2589421.0,438795.0,6275.0,354788.0,16469.0,2111.0,21.0,1893.0,255,0.1281802173781043,0.1287081711903621,0.014300527581216742,0.0014518140110024256,0.0019159717987193038,16075.666666666666,2154.0,27.0,14961.857142857143,1920.2857142857142,21.142857142857142,1665.2857142857142
254,254,2020-11-19,2606952.0,441159.0,6305.0,356722.0,17531.0,2364.0,30.0,1934.0,256,0.13484684273572528,0.13256928096206558,0.014291899292545318,0.0016258116163002058,0.0020395228370482794,16663.333333333332,2229.0,30.0,15021.714285714286,1994.4285714285713,23.571428571428573,1693.4285714285713
255,255,2020-11-20,2622559.0,443434.0,6322.0,358431.0,15607.0,2275.0,17.0,1709.0,257,0.14576792464919588,0.13474871953450143,0.014256913091914467,0.0015646029725393266,0.0018156883758948434,16535.666666666668,2250.0,22.666666666666668,15317.142857142857,2067.0,23.285714285714285,1720.5714285714287
256,256,2020-11-21,2635202.0,445281.0,6350.0,360352.0,12643.0,1848.0,28.0,1921.0,258,0.14616783991141344,0.13708687337396272,0.01426065787671156,0.001270939030001176,0.0014708623141179281,15260.333333333334,2162.3333333333335,25.0,15438.285714285714,2112.285714285714,25.285714285714285,1786.142857142857
257,257,2020-11-22,2649072.0,447341.0,6388.0,362428.0,13870.0,2060.0,38.0,2076.0,259,0.14852198990627252,0.13963939499641945,0.014279934099490098,0.0014167393949147309,0.0016136091352381289,14040.0,2061.0,27.666666666666668,15411.142857142857,2144.1428571428573,27.714285714285715,1840.857142857143
258,258,2020-11-23,2665131.0,449760.0,6416.0,364611.0,16059.0,2419.0,28.0,2183.0,260,0.15063204433650912,0.14177904560070004,0.014265385983635716,0.0016636371826692883,0.0018682731869350477,14190.666666666666,2109.0,31.333333333333332,15452.714285714286,2184.1428571428573,28.714285714285715,1923.5714285714287
259,259,2020-11-24,2680149.0,451990.0,6448.0,366877.0,15018.0,2230.0,32.0,2266.0,261,0.14848848049007857,0.14322933420104272,0.014265802340759751,0.0015336547818737135,0.0017471652482340461,14982.333333333334,2236.3333333333335,32.666666666666664,15313.857142857143,2186.714285714286,27.714285714285715,1997.4285714285713
260,260,2020-11-25,2696150.0,454146.0,6487.0,369179.0,16001.0,2156.0,39.0,2302.0,262,0.1347415786513343,0.14416667152578988,0.014283952737665861,0.0014827622016680387,0.0018615255784387383,15692.666666666666,2268.3333333333335,33.0,15247.0,2193.1428571428573,30.285714285714285,2055.8571428571427
261,261,2020-11-26,2713202.0,456438.0,6524.0,371453.0,17052.0,2292.0,37.0,2274.0,263,0.13441238564391272,0.1441046062269595,0.014293288464150662,0.0015762945112352247,0.001983796897914966,16023.666666666666,2226.0,36.0,15178.57142857143,2182.8571428571427,31.285714285714285,2104.4285714285716
262,262,2020-11-27,2729580.0,458711.0,6544.0,373676.0,16378.0,2273.0,20.0,2223.0,264,0.13878373427768959,0.14310686474531575,0.014266062945950718,0.0015632274973986326,0.0019053850336647495,16477.0,2240.3333333333335,32.0,15288.714285714286,2182.5714285714284,31.714285714285715,2177.8571428571427
263,263,2020-11-28,2743592.0,460619.0,6580.0,375885.0,14012.0,1908.0,36.0,2209.0,265,0.1361689980017128,0.14167845875821566,0.014285125016553811,0.0013122032842219934,0.0016301291422463346,15814.0,2157.6666666666665,31.0,15484.285714285714,2191.1428571428573,32.857142857142854,2219.0
264,264,2020-11-29,2757329.0,462407.0,6609.0,378172.0,13737.0,1788.0,29.0,2287.0,266,0.1301594234549028,0.13905523497944855,0.014292603701933578,0.0012296747757803586,0.0015981361709276262,14709.0,1989.6666666666667,28.333333333333332,15465.285714285714,2152.285714285714,31.571428571428573,2249.1428571428573
265,265,2020-11-30,2772701.0,464932.0,6644.0,380711.0,13737.0,2525.0,35.0,2539.0,267,0.1838101477760792,0.1437949640422443,0.014290261801725844,0.0017365373651260657,0.0015981361709276262,13828.666666666666,2073.6666666666665,33.333333333333336,15133.57142857143,2167.4285714285716,32.57142857142857,2300.0
266,266,2020-12-01,2788202.0,467225.0,6675.0,383224.0,15501.0,2293.0,31.0,2513.0,268,0.14792594026191858,0.14371460115250714,0.014286478677296805,0.0015769822488055718,0.0018033565396774504,14325.0,2202.0,31.666666666666668,15202.57142857143,2176.4285714285716,32.42857142857143,2335.285714285714
267,267,2020-12-02,2804174.0,469420.0,6713.0,385786.0,15972.0,2198.0,38.0,2562.0,269,0.13761582769847233,0.14412520815924115,0.01430062630480167,0.001511647179622611,0.0018581517741905835,15070.0,2338.6666666666665,34.666666666666664,15198.42857142857,2182.4285714285716,32.285714285714285,2372.4285714285716
268,268,2020-12-03,2820981.0,471739.0,6748.0,388379.0,16807.0,2316.0,35.0,2593.0,270,0.13779972630451598,0.14460911396789874,0.014304520084199102,0.0015928002129235517,0.0019552940689219348,16093.333333333334,2269.0,34.666666666666664,15163.42857142857,2185.8571428571427,32.0,2418.0
269,269,2020-12-04,2836411.0,473991.0,6772.0,390951.0,15430.0,2252.0,24.0,2572.0,271,0.145949449125081,0.1456327875175261,0.014287191107004141,0.0015487850084213465,0.0017950965361733474,16069.666666666666,2255.3333333333335,32.333333333333336,15028.0,2182.8571428571427,32.57142857142857,2467.8571428571427
270,270,2020-12-05,2849951.0,475879.0,6807.0,393408.0,13540.0,1888.0,35.0,2457.0,272,0.13943870014771048,0.1460998878240972,0.014304056283214852,0.0012984485328150542,0.0015752175696556788,15259.0,2152.0,31.333333333333332,14960.57142857143,2180.0,32.42857142857143,2503.285714285714
271,271,2020-12-06,2863169.0,477545.0,6838.0,395960.0,13218.0,1666.0,31.0,2552.0,273,0.12604024814646694,0.14551143420860635,0.014319069407071585,0.00114577079219803,0.0015377567086934094,14062.666666666666,1935.3333333333333,30.0,14886.42857142857,2162.5714285714284,32.714285714285715,2541.1428571428573
272,272,2020-12-07,2877538.0,479743.0,6874.0,398623.0,14369.0,2198.0,36.0,2663.0,274,0.15296819542069734,0.14110544101498038,0.014328505053747527,0.001511647179622611,0.0016716618359218943,13709.0,1917.3333333333333,34.0,14976.714285714286,2115.8571428571427,32.857142857142854,2558.8571428571427
273,273,2020-12-08,2894622.0,481945.0,6906.0,401194.0,17084.0,2202.0,32.0,2571.0,275,0.12889253102317957,0.13838638255230337,0.014329435931485958,0.0015143981299039987,0.001987519716395688,14890.333333333334,2022.0,33.0,15202.857142857143,2102.8571428571427,33.0,2567.1428571428573
274,274,2020-12-09,2911664.0,484104.0,6930.0,405966.0,17042.0,2159.0,24.0,4772.0,276,0.1266870085670696,0.13682512267638872,0.014315105845025036,0.0014848254143790796,0.00198263351713974,16165.0,2186.3333333333335,30.666666666666668,15355.714285714286,2097.285714285714,31.0,2882.8571428571427
275,275,2020-12-10,2927929.0,485965.0,6967.0,410452.0,16265.0,1861.0,37.0,4486.0,277,0.11441746080541039,0.13348479903365934,0.014336423404977724,0.0012798796184156865,0.0018922388309046984,16797.0,2074.0,31.0,15278.285714285714,2032.2857142857142,31.285714285714285,3153.285714285714
276,276,2020-12-11,2944252.0,487849.0,6986.0,414318.0,16323.0,1884.0,19.0,3866.0,278,0.1154199595662562,0.12912344338239864,0.01432000475556986,0.0012956975825336664,0.0018989864394010078,16543.333333333332,1968.0,26.666666666666668,15405.857142857143,1979.7142857142858,30.571428571428573,3338.1428571428573
277,277,2020-12-12,2956882.0,489178.0,7020.0,417503.0,12630.0,1329.0,34.0,3185.0,279,0.10522565320665084,0.12423586524796157,0.014350604483439566,0.0009140032309911055,0.0014693499191101348,15072.666666666666,1691.3333333333333,30.0,15275.857142857143,1899.857142857143,30.428571428571427,3442.1428571428573
278,278,2020-12-13,2969630.0,490533.0,7052.0,420896.0,12748.0,1355.0,32.0,3393.0,280,0.10629118293065579,0.1214145702171314,0.014376198950937042,0.0009318844078201263,0.0014830778122577987,13900.333333333334,1522.6666666666667,28.333333333333332,15208.714285714286,1855.4285714285713,30.571428571428573,3562.285714285714
279,279,2020-12-14,2986458.0,492332.0,7089.0,423845.0,16828.0,1799.0,37.0,2949.0,281,0.10690515806988353,0.11483413630987227,0.01439882030824728,0.0012372398890541751,0.0019577371685499086,14068.666666666666,1494.3333333333333,34.333333333333336,15560.0,1798.4285714285713,30.714285714285715,3603.1428571428573
280,280,2020-12-15,3005512.0,494209.0,7129.0,426729.0,19054.0,1877.0,40.0,2884.0,282,0.09850949931772857,0.11049370320909356,0.01442507117434122,0.0012908834195412377,0.002216705729115163,16210.0,1677.0,36.333333333333336,15841.42857142857,1752.0,31.857142857142858,3647.8571428571427
281,281,2020-12-16,3022537.0,495841.0,7156.0,429351.0,17025.0,1632.0,27.0,2622.0,283,0.09585903083700441,0.10608970639051282,0.014432045756603427,0.0011223877148062334,0.001980655769821856,17635.666666666668,1769.3333333333333,34.666666666666664,15839.0,1676.7142857142858,32.285714285714285,3340.714285714286
282,282,2020-12-17,3035728.0,496975.0,7192.0,431590.0,13191.0,1134.0,36.0,2239.0,284,0.085967705253582,0.10202545559739448,0.01447155289501484,0.000779894404773449,0.0015346155806002998,16423.333333333332,1547.6666666666667,34.333333333333336,15399.857142857143,1572.857142857143,32.142857142857146,3019.714285714286
283,283,2020-12-18,3050064.0,498293.0,7217.0,433614.0,14336.0,1318.0,25.0,2024.0,285,0.09193638392857142,0.09867065907772522,0.014483446486304242,0.000906438117717289,0.0016678226793636493,14850.666666666666,1361.3333333333333,29.333333333333332,15116.0,1492.0,33.0,2756.5714285714284
284,284,2020-12-19,3062364.0,499560.0,7242.0,435601.0,12300.0,1267.0,25.0,1987.0,286,0.10300813008130082,0.09835387005981808,0.014496757146288734,0.0008713635016295942,0.0014309583535276845,13275.666666666666,1239.6666666666667,28.666666666666668,15068.857142857143,1483.142857142857,31.714285714285715,2585.4285714285716
285,285,2020-12-20,3075680.0,500713.0,7280.0,437527.0,13316.0,1153.0,38.0,1926.0,287,0.08658756383298288,0.09553906733157909,0.014539267005250513,0.0007929614186100411,0.0015491578402906218,13317.333333333334,1246.0,29.333333333333332,15150.0,1454.2857142857142,32.57142857142857,2375.8571428571427
286,286,2020-12-21,3091349.0,502183.0,7312.0,439694.0,15669.0,1470.0,32.0,2167.0,288,0.09381581466590082,0.09366916113101012,0.014560429166260108,0.0010109742284100263,0.001822901336701243,13761.666666666666,1296.6666666666667,31.666666666666668,14984.42857142857,1407.2857142857142,31.857142857142858,2264.1428571428573
287,287,2020-12-22,3106494.0,503501.0,7329.0,441929.0,15145.0,1318.0,17.0,2235.0,289,0.08702542093100032,0.09202857850433466,0.014556078339467052,0.000906438117717289,0.0017619401840794132,14710.0,1313.6666666666667,29.0,14426.0,1327.4285714285713,28.571428571428573,2171.4285714285716
288,288,2020-12-23,3122426.0,504868.0,7359.0,444345.0,15932.0,1367.0,30.0,2416.0,290,0.08580215917650012,0.09059188255283404,0.014576087214875967,0.0009401372586642898,0.0018534982510896806,15582.0,1385.0,26.333333333333332,14269.857142857143,1289.5714285714287,29.0,2142.0
289,289,2020-12-24,3135653.0,506102.0,7378.0,446690.0,13227.0,1234.0,19.0,2345.0,291,0.09329401980796855,0.09163849891774642,0.014578089001821767,0.0008486681618081446,0.0015388037513911126,14768.0,1306.3333333333333,22.0,14275.0,1303.857142857143,26.571428571428573,2157.1428571428573
290,290,2020-12-25,3149348.0,507265.0,7398.0,448803.0,13695.0,1163.0,20.0,2113.0,292,0.08492150419861264,0.09063637324203802,0.014584093126866628,0.0007998387943135107,0.0015932499716716782,14284.666666666666,1254.6666666666667,23.0,14183.42857142857,1281.7142857142858,25.857142857142858,2169.8571428571427
291,291,2020-12-26,3159260.0,508099.0,7428.0,450488.0,9912.0,834.0,30.0,1685.0,293,0.0841404358353511,0.08794098834975948,0.014619198227117157,0.0005735731336693619,0.0011531430244037732,12278.0,1077.0,23.0,13842.285714285714,1219.857142857143,26.571428571428573,2126.714285714286
292,292,2020-12-27,3171910.0,509148.0,7452.0,451961.0,12650.0,1049.0,24.0,1473.0,294,0.08292490118577076,0.08741775082872918,0.014636215795800043,0.0007214367112939576,0.0014716766806605862,12085.666666666666,1015.3333333333334,24.666666666666668,13747.142857142857,1205.0,24.571428571428573,2062.0
293,293,2020-12-28,3184527.0,510080.0,7479.0,453318.0,12617.0,932.0,27.0,1357.0,295,0.07386858999762226,0.0845681473046894,0.014662405897114178,0.0006409714155633637,0.0014678375241023412,11726.333333333334,938.3333333333334,27.0,13311.142857142857,1128.142857142857,23.857142857142858,1946.2857142857142
294,294,2020-12-29,3199115.0,511261.0,7509.0,454563.0,14588.0,1181.0,30.0,1245.0,296,0.0809569509185632,0.08370122301719839,0.01468721455381889,0.0008122180705797559,0.0016971398748993384,13285.0,1054.0,27.0,13231.57142857143,1108.5714285714287,25.714285714285715,1804.857142857143
295,295,2020-12-30,3214344.0,512496.0,7531.0,456070.0,15229.0,1235.0,22.0,1507.0,297,0.08109527874450062,0.08302881152691274,0.014694748837064094,0.0008493558993784916,0.0017717125825913098,14144.666666666666,1116.0,26.333333333333332,13131.142857142857,1089.7142857142858,24.571428571428573,1675.0
296,296,2020-12-31,3227598.0,513510.0,7559.0,457459.0,13254.0,1014.0,28.0,1389.0,298,0.07650520597555455,0.08063040955085359,0.014720258612295768,0.0006973658963318141,0.0015419448794842222,14357.0,1143.3333333333333,26.666666666666668,13135.0,1058.2857142857142,25.857142857142858,1538.4285714285713
297,297,2021-01-01,3239701.0,514500.0,7576.0,458656.0,12103.0,990.0,17.0,1197.0,299,0.08179790134677353,0.08018418057201944,0.014724975704567541,0.0006808601946434871,0.0014080397522557371,13528.666666666666,1079.6666666666667,22.333333333333332,12907.57142857143,1033.5714285714287,25.428571428571427,1407.5714285714287
298,298,2021-01-02,3249402.0,515184.0,7599.0,459620.0,9701.0,684.0,23.0,964.0,300,0.07050819503144005,0.07823671760003213,0.01475006987794652,0.0004704124981173184,0.0011285956900465095,11686.0,896.0,22.666666666666668,12877.42857142857,1012.1428571428571,24.428571428571427,1304.5714285714287
299,299,2021-01-03,3260327.0,516019.0,7626.0,460598.0,10925.0,835.0,27.0,978.0,301,0.07643020594965676,0.077308903994873,0.014778525596925695,0.0005742608712397089,0.0012709934969341427,10909.666666666666,836.3333333333334,22.333333333333332,12631.0,981.5714285714286,24.857142857142858,1233.857142857143
300,300,2021-01-04,3272423.0,516929.0,7650.0,461515.0,12096.0,910.0,24.0,917.0,302,0.07523148148148148,0.07750360277828146,0.014798937571697467,0.0006258411890157306,0.0014072253857130791,10907.333333333334,809.6666666666666,24.666666666666668,12556.57142857143,978.4285714285714,24.428571428571427,1171.0
301,301,2021-01-05,3286885.0,517920.0,7670.0,462459.0,14462.0,991.0,20.0,944.0,303,0.06852440879546398,0.07572752533212443,0.014809236947791165,0.0006815479322138341,0.001682481277131494,12494.333333333334,912.0,23.666666666666668,12538.57142857143,951.2857142857143,23.0,1128.0
302,302,2021-01-06,3302429.0,518898.0,7687.0,463480.0,15544.0,978.0,17.0,1021.0,304,0.06291816778178075,0.073130795194593,0.014814086776206499,0.0006726073437993237,0.0018083590770109211,14034.0,959.6666666666666,20.333333333333332,12583.57142857143,914.5714285714286,22.285714285714285,1058.5714285714287
303,303,2021-01-07,3317810.0,519905.0,7718.0,464446.0,15381.0,1007.0,31.0,966.0,305,0.06547038554060204,0.0715543922753141,0.014845019763225975,0.0006925517333393854,0.0017893959703747413,15129.0,992.0,22.666666666666668,12887.42857142857,913.5714285714286,22.714285714285715,998.1428571428571
304,304,2021-01-08,3331491.0,520690.0,7734.0,465279.0,13681.0,785.0,16.0,833.0,306,0.05737884657554272,0.06806595587942396,0.014853367646776392,0.000539873992722361,0.0015916212385863621,14868.666666666666,923.3333333333334,21.333333333333332,13112.857142857143,884.2857142857143,22.571428571428573,946.1428571428571
305,305,2021-01-09,3344399.0,521382.0,7756.0,466064.0,12908.0,692.0,22.0,785.0,307,0.053610164239231484,0.06565195148053703,0.014875849185434097,0.00047591439868009406,0.0015016919046614108,13990.0,828.0,23.0,13571.0,885.4285714285714,22.428571428571427,920.5714285714286
